Hugo_Symbol,Hugo_Symbol,0
DNAH5,STAB2,0.07977447753090591
STAB2,DNAH5,0.07977447753090591
ARID5B,SBNO1,0.079681463047015
SBNO1,ARID5B,0.079681463047015
APC,AHNAK,0.0793511196212028
AHNAK,APC,0.0793511196212028
APC,CACNA2D3,0.07935053317486788
CACNA2D3,APC,0.07935053317486788
MLLT4,PBRM1,0.07927691815261566
PBRM1,MLLT4,0.07927691815261566
L1CAM,LDLRAP1,0.07919653585998898
LDLRAP1,L1CAM,0.07919653585998898
CHEK2,BIRC6,0.07915229748224863
BIRC6,CHEK2,0.07915229748224863
MBL2,SMAD4,0.07912028488058191
SMAD4,MBL2,0.07912028488058191
SYNE1,NF1,0.07909638625987168
NF1,SYNE1,0.07909638625987168
THADA,BCAS3,0.07902139567052363
BCAS3,THADA,0.07902139567052363
MUC16,RYR2,0.07901954944076353
RYR2,MUC16,0.07901954944076353
ERBB3,KLRG1,0.07899055295292318
KLRG1,ERBB3,0.07899055295292318
CHEK2,PIK3R1,0.07875790022676192
PIK3R1,CHEK2,0.07875790022676192
CTNNA3,GPR124,0.07858566156242876
GPR124,CTNNA3,0.07858566156242876
PRKG1,SMARCB1,0.07852702002497046
SMARCB1,PRKG1,0.07852702002497046
PRKCE,SMARCB1,0.0785270200249703
SMARCB1,PRKCE,0.0785270200249703
TG,FOXO3,0.07840183260007916
FOXO3,TG,0.07840183260007916
RPGR,SMARCD1,0.07819216894620751
SMARCD1,RPGR,0.07819216894620751
CLK3,NRG3,0.07809750619701399
NRG3,CLK3,0.07809750619701399
SYNE1,USH2A,0.07808621148630254
USH2A,SYNE1,0.07808621148630254
FRMD3,CLRN2,0.07800511508951412
CLRN2,FRMD3,0.07800511508951412
BRAF,CLRN2,0.07800511508951406
CLRN2,BRAF,0.07800511508951406
ARID1B,NR2F1,0.07799138274348172
NR2F1,ARID1B,0.07799138274348172
SIK2,SETDB1,0.07795796934574206
SETDB1,SIK2,0.07795796934574206
KLRG1,MAGEA8,0.07782092601551718
MAGEA8,KLRG1,0.07782092601551718
